SchoolTypeId;Name;Code;Address;ZipCode;City;Country;Website;E-Mail;Phone;Longitude;Latitude;IsActive;State;EmailSuffix
8;VS Bischofstetten;315041;Kirchenplatz 5;3232;Bischofstetten;Österreich;http://vskilb.ac.at/;vs.bischofstetten@noeschule.at;02748/8250;15.4709105;48.1236793;1;NOE;0
8;VS Blindenmarkt;315051;Lindenstraße 18;3372;Blindenmarkt;Österreich;http://www.vsblindenmarkt.at;vs.blindenmarkt@noeschule.at;07473/2373;14.9906585;48.1266814;1;NOE;0
8;VS Bockfließ;316061;Hauptstraße 56;2213;Bockfließ;Österreich;http://www.bockfliess.com/volksschule/;vs.bockfliess@noeschule.at;02288/6525;16.6035926;48.359712;1;NOE;0
8;VS Böheimkirchen;319031;Am Berg 4;3071;Böheimkirchen;Österreich;http://www.vsboeheimkirchen.ac.at;vs.boeheimkirchen@noeschule.at;02743/2404-11;15.7614425;48.1971843;1;NOE;0
8;VS Sonntagberg, Böhlerwerk;305091;Waidhofner Straße 42;3333;Böhlerwerk;Österreich;http://www.vsboehlerwerk.ac.at/;vs.boehlerwerk@noeschule.at;07442/62770;14.7490129;47.9849492;1;NOE;0
8;VS Brand - Laaben;319041;Nr. 66;3053;Laaben;Österreich;http://www.vsbrand-laaben.ac.at;vs.brand-laaben@noeschule.at;02774/8350;15.8812906;48.107931;1;NOE;0
8;VS Breitenau am Steinfelde;318011;Kirchenplatz 9;2624;Breitenau am Steinfelde;Österreich;http://www.school4you.at/2624/vsbreitenau;vs.breitenau@noeschule.at;02635/63253;16.1397024;47.73317;1;NOE;0
8;VS Bromberg;323041;Hauptstraße 14;2833;Bromberg;Österreich;http://www.vsbromberg.ac.at/;vs.bromberg@noeschule.at;02629/8261;16.2079135;47.6664087;1;NOE;0
8;VS Bruck an der Leitha, Fischamender Straße;307031;Fischamender Straße 48;2460;Bruck an der Leitha;Österreich;http://www.vsbruckf.at/;vs.bruck-leitha-fischamenderstrasse@noeschule.at;02162/62347;16.7704079;48.0314256;1;NOE;0
8;VS Bruck an der Leitha, Hauptplatz;307041;Hauptplatz 8;2460;Bruck an der Leitha;Österreich;http://www.vsbruck-leitha-hauptplatz.ac.at;vs.bruck-leitha-hauptplatz@noeschule.at;02162/62569;16.778312;48.0261086;1;NOE;0
8;VS Brunn am Gebirge;317041;Wiener Straße 23;2345;Brunn am Gebirge;Österreich;http://www.vsbrunn-gebirge.ac.at/;vs.brunn-gebirge@noeschule.at;02236/32960;16.2856995;48.107491;1;NOE;0
8;VS Brunn an der Wild;311021;Schulstraße 2;3595;Brunn an der Wild;Österreich;http://www.brunn-wild.gv.at/;vs.brunn-wild@noeschule.at;02989/2210;15.5198766;48.6936922;1;NOE;0
8;VS Burgschleinitz - Kühnring, Reinprechtspölla;311191;Nr. 65;3713;Reinprechtspölla;Österreich;http://vs311191.jimdo.com/;vs.burgschleinitz-kuehnring@noeschule.at;02984/8256;15.7579803;48.6120426;1;NOE;0
8;VS Deutsch-Wagram;308041;Schulallee 11;2232;Deutsch-Wagram;Österreich;http://www.vsdeutsch-wagram.ac.at;vs.deutsch-wagram@noeschule.at;02247/24 90;16.560346;48.2975187;1;NOE;0
8;VS Dietmanns;322041;Hauptstraße 92;3813;Dietmanns;Österreich;http://www.vsdietmanns.ac.at;vs.dietmanns@noeschule.at;02847/4666;15.3811125;48.7934965;1;NOE;0
8;VS Dobersberg;322051;Schulstraße 8;3843;Dobersberg;Österreich;http://www.vsdobersberg.ac.at;vs.dobersberg@noeschule.at;02843/2448;15.3196968;48.9135041;1;NOE;0
8;VS Dorfstetten;315071;Forstamt 8;4392;Dorfstetten;Österreich;http://www.dorfstetten.at/gemeinde/gde-schule.html;vs.dorfstetten@noeschule.at;07260/8209;14.9826421;48.3261089;1;NOE;0
8;VS Drasenhofen;316071;Nr. 178;2165;Drasenhofen;Österreich;http://www.vsdrasenhofen.schulweb.at/;vs.drasenhofen@noeschule.at;02554/6382;16.6481863;48.7547085;1;NOE;0
8;VS Drösing;308051;Schulgasse 2;2265;Drösing;Österreich;http://www.vsdroesing.schulweb.at/;vs.droesing@noeschule.at;02536/72 86;16.9030659;48.5404226;1;NOE;0
8;VS Drosendorf - Zissersdorf;311051;Horner Straße 24;2095;Drosendorf;Österreich;http://vsdrosendorf.jimdo.com/;vs.drosendorf-zissersdorf@noeschule.at;02915/2300;15.6222067;48.8647157;1;NOE;0
8;VS Droß;313071;Kirchenplatz 82;3552;Droß;Österreich;http://www.dross.gv.at/system/web/zusatzseite.aspx?detailonr=221384601;vs.dross@noeschule.at;02719/2282;15.5733651;48.4650433;1;NOE;0
8;VS Dürnkrut;308061;Hauptstraße 8;2263;Dürnkrut;Österreich; ;vs.duernkrut@noeschule.at;02538/80 740;15.5733651;48.4650433;1;NOE;0
8;VS Dürnstein;313081;Nr. 1;3601;Dürnstein;Österreich;http://duernstein.jimdo.com/;vs.duernstein@noeschule.at;02711/202;15.5195005;48.3955332;1;NOE;0
8;VS Ebenfurth;323051;Hauptstraße 1;2490;Ebenfurth;Österreich;http://vs-ebenfurth.schulweb.at;vs.ebenfurth@noeschule.at;02624/52696;16.3686703;47.8783897;1;NOE;0
8;VS Ebenthal;308071;Am Schulplatz 1;2251;Ebenthal;Österreich;http://www.vsebenthal.ac.at/;vs.ebenthal@noeschule.at;02538/8570 05;16.7929666;48.4378945;1;NOE;0
8;VS Ebergassing;324011;Himberger Straße 3;2435;Ebergassing;Österreich;http://ebergassing.deltatown.to;vs.ebergassing@noeschule.at;02234/73421;16.5176899;48.0461517;1;NOE;0
8;VS Ebreichsdorf;306431;Schulgasse 2;2483;Ebreichsdorf;Österreich;http://vsebreichsdorf.schulweb.at;vs.ebreichsdorf@noeschule.at;02254/72528;16.4049106;47.9628859;1;NOE;0
8;Schulwerkstatt Ebreichsdorf;306531;Wienerstrasse 25a;2483;Ebreichsdorf;Österreich;http://www.schul-werkstatt.at/;vs.ebreichsdorf2@noeschule.at;0664/2346148;16.401527;47.9670416;1;NOE;0
8;VS Echsenbach;325071;Kirchenberg 2;3903;Echsenbach;Österreich;http://www.echsenbach.gv.at/;vs.echsenbach@noeschule.at;02849/8242;15.2180352;48.7205476;1;NOE;0
8;VS Edlitz;318031;Markt 12;2842;Edlitz;Österreich;http://www.edlitz.at/;vs.edlitz@noeschule.at;02644/7245;16.1404308;47.5981726;1;NOE;0
8;VS Eggenburg;311061;Mozartstraße 12;3730;Eggenburg;Österreich;http://www.vseggenburg.ac.at;vs.eggenburg@noeschule.at;02984/3511;15.8153028;48.6477111;1;NOE;0
8;VS Hollabrunn, Eggendorf im Thale;310041;Nr. 15;2031;Eggendorf im Thale;Österreich;http://www.hollabrunn.gv.at/;vs.eggendorf-thale@noeschule.at;02953/8340;16.17098;48.5833195;1;NOE;0
8;VS Eggendorf;323061;Hauptstraße 72;2492;Eggendorf;Österreich;http://www.vseggendorf.ac.at;vs.eggendorf@noeschule.at;02622/73237;16.3173373;47.8559967;1;NOE;0
8;VS Eggern;309051;Litschauer Straße 8;3861;Eggern;Österreich;http://www.vseggern.ac.at;vs.eggern@noeschule.at;02863/298;15.1456703;48.908784;1;NOE;0
8;VS Eichgraben;319051;Hauptstraße 44;3032;Eichgraben;Österreich;http://www.vs-eichgraben.at/;vs.eichgraben@noeschule.at;02773/42460;15.986174;48.1742051;1;NOE;0
8;Privatschule Neue Schule Eichgraben;319091;Klostergasse 8;3032;Eichgraben;Österreich;http://www.neueschule.at;vs.eichgraben@noeschule.at;02773/46133;15.977977;48.1833764;1;NOE;0
8;VS Eisgarn;309071;Nr. 100;3862;Eisgarn;Österreich;http://www.markteisgarn.at/;vs.eisgarn@noeschule.at;02863/212;15.0818662;48.9199492;1;NOE;0
8;VS Emmersdorf an der Donau;315541;Schulgasse 1;3644;Emmersdorf an der Donau;Österreich;http://www.vsemmersdorf.ac.at;vs.emmersdorf@noeschule.at;02752/71410;15.335106;48.2429746;1;NOE;0
8;VS Engelhartstetten;308081;Untere Hauptstraße 16;2292;Engelhartstetten;Österreich;http://www.vsengelhartstetten.at/;vs.engelhartstetten@noeschule.at;02214/23 51;16.8833427;48.1819142;1;NOE;0
8;VS Ennsdorf;305611;Ziegelgasse 4b;4482;Ennsdorf;Österreich;http://vsennsdorf.ac.at;vs.ennsdorf@noeschule.at;07223/82860;14.4941351;48.2081338;1;NOE;0
8;VS Enzenreith, Wörth;318491;Wörth 18;2640;Enzenreith;Österreich;http://www.gemeinde-enzenreith.at/;vs.enzenreith-woerth@noeschule.at;02662/42430;16.170678;47.717898;1;NOE;0
8;VS Enzersdorf an der Fischa;307051;Schlossstraße 4;2431;Enzersdorf an der Fischa;Österreich;http://vs-enzersdorf-fischa.at/;vs.enzersdorf@noeschule.at;02230/867920;16.6050563;48.0838516;1;NOE;0
8;VS Enzersfeld;312021;Schulgasse 30;2202;Enzersfeld;Österreich;http://www.vs-enzesfeld-lindabrunn.at/;vs.enzersfeld@noeschule.at;02262/67 31 67;16.4286615;48.3574998;1;NOE;0
8;VS Enzesfeld - Lindabrunn;306131;Schulgasse 2;2551;Enzesfeld - Lindabrunn;Österreich;http://www.vs-enzesfeld-lindabrunn.at;vs.enzesfeld-lindabrunn@noeschule.at;02256/81090;16.1844767;47.9207027;1;NOE;0
8;VS Erlach;323071;Hauptstraße 13;2822;Bad Erlach;Österreich;http://www.vserlach.ac.at/;vs.erlach@noeschule.at;02627/48320;16.2169092;47.7272028;1;NOE;0
8;VS Erlauf;315091;Schulstraße 17;3253;Erlauf;Österreich;http://www.friedensgemeinde.at/;vs.erlauf@noeschule.at;02757/6279;15.1835942;48.1855615;1;NOE;0
8;VS Ernstbrunn;312031;Laaer Straße 1;2115;Ernstbrunn;Österreich;http://vs-ernstbrunn.jimdo.com/;vs.ernstbrunn@noeschule.at;02576/2460-30;16.3601785;48.5292365;1;NOE;0
8;VS Ernsthofen;305111;Hauptstraße 19;4432;Ernsthofen;Österreich;http://www.ernsthofen.gv.at/content.php?pageId=3824;vs.ernsthofen@noeschule.at;07435/8450-22;14.4828262;48.1266698;1;NOE;0
8;VS Ertl;305121;Schulstraße 1;3355;Ertl;Österreich;http://www.vsertl.ac.at;vs.ertl@noeschule.at;07477/731920;14.6303459;47.9788;1;NOE;0
8;VS Eschenau;314021;Schulgasse 3;3153;Eschenau;Österreich;http://vseschenau.ac.at/;vs.eschenau@noeschule.at;02762/67225;15.5660882;48.0489988;1;NOE;0
8;VS Grafenegg, Etsdorf;313131;Hauptstraße 31;3492;Etsdorf am Kamp;Österreich;http://www.vs-etsdorf.schulweb.at/;vs.etsdorf@noeschule.at;02735/2592;15.7415681;48.4443864;1;NOE;0
8;VS Groß Gerungs, Etzen;325081;Etzen 22;3920;Groß Gerungs;Österreich; ;vs.etzen@noeschule.at;02812/8319;15.0365896;48.5584051;1;NOE;0
8;VS Euratsfeld;305131;Hauptstraße 8;3324;Euratsfeld;Österreich;http://www.vseuratsfeld.ac.at/;vs.euratsfeld@noeschule.at;07474/6585;14.9312424;48.0837916;1;NOE;0
8;VS Kasten bei Böheimkirchen, Fahrafeld;319061;Nr. 32;3071;Fahrafeld bei Kasten;Österreich;http://www.gde-kasten.at/;vs.fahrafeld@noeschule.at;02744/5618;15.747929;48.142179;1;NOE;0
8;VS Fallbach, Hagenberg;316191;Hagenberg 75;2133;Loosdorf;Österreich;http://vsfallbach-hagenberg.schulweb.at/;vs.fallbach-hagenberg@noeschule.at;02524/8597;16.4503466;48.6343618;1;NOE;0
8;VS Feistritz am Wechsel;318041;Nr. 125;2873;Feistritz am Wechsel;Österreich;http://www.feistritz-wechsel.gv.at/;vs.feistritz-wechsel@noeschule.at;02641/2167;16.0699733;47.6157477;1;NOE;0
8;VS Felixdorf;323081;Siedlergasse 6;2603;Felixdorf;Österreich;http://vs-felixdorf.schulweb.at;vs.felixdorf@noeschule.at;02628/62666;16.2394268;47.8790704;1;NOE;0
8;VS Fels am Wagram;321061;Schulplatz 1;3481;Fels am Wagram;Österreich;http://www.vsfels-wagram.ac.at;vs.fels-wagram@noeschule.at;02738/2340;15.8196576;48.4400801;1;NOE;0
8;VS Ferschnitz;305141;Schulstraße 7;3325;Ferschnitz;Österreich;http://www.vsferschnitz.ac.at;vs.ferschnitz@noeschule.at;07473/8387;14.9837704;48.0936814;1;NOE;0
8;VS Fischamend;324021;Springholzgasse 4;2401;Fischamend;Österreich;http://www.vs-fischamend.at;vs.fischamend@noeschule.at;02232/76376;16.6135604;48.1135832;1;NOE;0
8;VS Frankenfels;319071;Markt 13;3213;Frankenfels;Österreich; ;vs.frankenfels@noeschule.at;02725/295;15.3235405;47.9812803;1;NOE;0
8;VS Furth bei Göttweig;313161;Kirchengasse 51;3511;Furth bei Göttweig;Österreich;http://www.vsfurth.ac.at/;vs.furth-goettweig@noeschule.at;02732/84606;15.6123678;48.3740114;1;NOE;0
8;VS Furth an der Triesting;306141;Nr. 2;2564;Furth an der Triesting;Österreich;http://www.furth-triesting.at/;vs.furth@noeschule.at;02674/88290;15.9520699;47.96441;1;NOE;0
8;VS Gablitz;324031;Ferdinand Ebner-Gasse 6;3003;Gablitz;Österreich;http://www.vsgablitz.ac.at/;vs.gablitz@noeschule.at;02231/63882;16.152813;48.2286842;1;NOE;0
8;VS Gänserndorf;308091;Siebenbrunnerstraße 7;2230;Gänserndorf;Österreich;http://www.volksschule.gaenserndorf.at;vs.gaenserndorf@noeschule.at;02282/60536-10;16.719451;48.3356153;1;NOE;0
8;VS Gaming;320021;Schleierfallstraße 6;3292;Gaming;Österreich;http://www.gaming.gv.at/;vs.gaming@noeschule.at;07485/97335;15.0939675;47.9250086;1;NOE;0
8;VS Dunkelsteinerwald, Gansbach;315101;Marktplatz 15;3122;Gansbach;Österreich;http://www.vsgansbach.ac.at;vs.gansbach@noeschule.at;02753/364;15.4720108;48.3065085;1;NOE;0
8;VS Gars am Kamp;311091;Spitalgasse 500;3571;Gars am Kamp;Österreich;http://www.ktv-gars.at/vs-gars;vs.gars-kamp@noeschule.at;02985/2292;15.6703577;48.5962458;1;NOE;0
8;VS Gastern;322081;Hauptstraße 4;3852;Gastern;Österreich;http://www.vsgastern.ac.at;vs.gastern@noeschule.at;02864/2323;15.2224107;48.8931166;1;NOE;0
8;VS Gaubitsch;316531;Nr. 125;2154;Gaubitsch;Österreich;http://www.vsgaubitsch.ac.at/;vs.gaubitsch@noeschule.at;02522/88501;16.3796919;48.6574775;1;NOE;0
8;VS Gaweinstal;316131;Schulstraße 4;2191;Gaweinstal;Österreich;http://www.schoolweb.vsgaweinstal.at;vs.gaweinstal@noeschule.at;257 429 400;16.5850656;48.4792185;1;NOE;0
8;VS Gedersdorf;313041;Schulsiedlung 1;3494;Brunn im Felde;Österreich;http://www.vsgedersdorf.at;vs.gedersdorf@noeschule.at;4 327 358 870;15.7007147;48.4243431;1;NOE;0
8;VS Traismauer, Gemeinlebarn;319081;Schulstraße 7;3133;Gemeinlebarn;Österreich; ;vs.gemeinlebarn@noeschule.at;02276/2315;15.802879;48.3410641;1;NOE;0
8;VS Geras;311101;Hauptstraße 15;2093;Geras;Österreich;http://www.vsgeras.ac.at;vs.geras@noeschule.at;02912/249;15.6775282;48.7968318;1;NOE;0
8;VS Gerersdorf;319631;Florianiplatz 1;3385;Gerersdorf;Österreich;http://www.vs-gerersdorf.at/;vs.gerersdorf@noeschule.at;02749/2602;15.5542657;48.1992677;1;NOE;0
8;VS Dunkelsteinerwald, Gerolding;315111;Dorfplatz 1;3392;Gerolding;Österreich;http://www.vsgerolding.at;vs.gerolding@noeschule.at;02752/8649;15.4227441;48.2514501;1;NOE;0
8;VS Inzersdorf - Getzersdorf, Getzersdorf;319101;Schulgasse 2;3131;Getzersdorf;Österreich;http://www.inzersdorf-getzersdorf.at/;vs.getzersdorf@noeschule.at;02782/82751;15.6942123;48.3285327;1;NOE;0
8;VS Gföhl;313181;Ernest Thum-Straße 4;3542;Gföhl;Österreich;http://vsgfoehl.ac.at/;vs.gfoehl@noeschule.at;02716/6388;15.4916148;48.5159425;1;NOE;0
8;VS Gloggnitz;318051;Schulgasse 1;2640;Gloggnitz;Österreich;http://www.vs-gloggnitz;vs.gloggnitz@noeschule.at;02662/42297;15.9342337;47.6748065;1;NOE;0
8;VS I Gmünd;309091;Volksheimgasse 4;3950;Gmünd;Österreich;http://vsgmuend1.ac.at;vs.gmuend-1@noeschule.at;02852/52465;14.9870958;48.7673315;1;NOE;0
8;VS II Gmünd;309101;Dr. Karl Renner-Straße 33;3950;Gmünd;Österreich;http://www.volksschule2.gmuend.at/;vs.gmuend-2@noeschule.at;02852/52455;14.970946;48.758597;1;NOE;0
8;VS Gnadendorf;316141;Nr. 106;2152;Gnadendorf;Österreich;http://www.vsgnadendorf.ac.at/;vs.gnadendorf@noeschule.at;02525/253;16.398529;48.6147373;1;NOE;0
8;VS Göllersdorf;310081;Schulgasse 405;2013;Göllersdorf;Österreich;http://www.vsgoellersdorf.ac.at;vs.goellersdorf@noeschule.at;02954/2391;16.1233544;48.4909;1;NOE;0
8;VS Göpfritz an der Wild;325111;Hauptstraße 48;3800;Göpfritz an der Wild;Österreich;http://www.vsgoepfritz-wild.ac.at;vs.goepfritz-wild@noeschule.at;02825/8241;15.4046284;48.7246518;1;NOE;0
8;VS Göstling an der Ybbs;320031;Nr. 12;3345;Göstling an der Ybbs;Österreich;http://www.vsgoestling.ac.at;vs.goestling@noeschule.at;07484/2227;14.9311978;47.8078755;1;NOE;0
8;VS Göttlesbrunn - Arbesthal;307061;Schulgasse 43;2464;Göttlesbrunn;Österreich;http://www.goettlesbrunn-arbesthal.gv.at/;vs.goettlesbrunn-arbesthal@noeschule.at;02162/8264;16.7417543;48.056261;1;NOE;0
8;VS Götzendorf an der Leitha;307071;Dr. Heidrichgasse 2;2434;Götzendorf an der Leitha;Österreich;http://vs-goetzendorf-leitha.at/;vs.goetzendorf@noeschule.at;02169/2661;16.5797513;48.0131399;1;NOE;0
8;VS Golling an der Erlauf;315121;Schulstraße 2;3381;Golling an der Erlauf;Österreich;http://www.vsgolling.ac.at;vs.golling@noeschule.at;02757/2635;15.1814662;48.2053152;1;NOE;0
8;VS Grabern;310091;Nr. 99;2020;Schöngrabern/Mittergrabern;Österreich;http://vsgrabern.ac.at/;vs.grabern@noeschule.at;02951/2282;16.0591064;48.6027523;1;NOE;0
8;VS Grafenschlag;325121;Nr. 100;3912;Grafenschlag;Österreich;http://www.vsgrafenschlag.ac.at/joomla/;vs.grafenschlag@noeschule.at;02875/8227;15.1642025;48.5003673;1;NOE;0
8;VS Grafenwörth;321091;Seebarner Straße 1;3484;Grafenwörth;Österreich;http://www.vsgrafenwoerth.ac.at;vs.grafenwoerth@noeschule.at;02738/2479;15.7813287;48.4098645;1;NOE;0
8;VS Gramatneusiedl;324051;Wiener Straße 2a;2440;Gramatneusiedl;Österreich;http://vsgramatneusiedl.ac.at;vs.gramatneusiedl@noeschule.at;02234/73303;16.4885098;48.0302364;1;NOE;0
8;VS Gresten;320041;Schulstraße 16;3264;Gresten;Österreich;http://vsgresten.jimdo.com/;vs.gresten@noeschule.at;07487/2279;15.0257272;47.9861109;1;NOE;0
8;VS Grimmenstein;318071;Schulgasse 1;2840;Grimmenstein;Österreich;http://www.grimmenstein.gv.at/;vs.grimmenstein@noeschule.at;02644/7272;16.1256747;47.6171808;1;NOE;0
8;VS Groß-Enzersdorf;308101;Kaiser Franz Josef-Straße 8;2301;Groß-Enzersdorf;Österreich;http://www.vsgrossenzersdorf.ac.at;vs.gross-enzersdorf@noeschule.at;02249/25 85;16.5468217;48.1992008;1;NOE;0
8;VS Groß Gerungs;325151;Arbesbacher Straße 67;3920;Groß Gerungs;Österreich;http://vsgrossgerungs.ac.at;vs.gross-gerungs@noeschule.at;02812/8363;14.957586;48.572505;1;NOE;0
8;VS Großschönau;309141;Harmannsteiner Straße 120;3922;Großschönau;Österreich;http://www.vsgross-schoenau.ac.at/;vs.gross-schoenau@noeschule.at;02815/6237;14.9398829;48.6528404;1;NOE;0
8;VS Groß-Schweinbarth;308121;Kirchenplatz 1;2221;Groß-Schweinbarth;Österreich;http://www.gross-schweinbarth.at/;vs.gross-schweinbarth@noeschule.at;02289/27019;16.6317956;48.4148296;1;NOE;0
8;VS Groß-Siegharts;322101;Schulgasse 1;3812;Groß-Siegharts;Österreich;http://www.vsgrosssiegharts.ac.at;vs.gross-siegharts@noeschule.at;02847/2437-11;15.4065642;48.7906476;1;NOE;0
8;VS Großdietmanns;309041;Hörmannser Straße 21;3950;Dietmanns;Österreich;http://www.vsgrossdietmanns.ac.at;vs.grossdietmanns@noeschule.at;02852/8217;14.9509219;48.7454836;1;NOE;0
8;VS Großebersdorf;316151;Am Sandgraben 1;2203;Großebersdorf;Österreich;http://www.grossebersdorf.at/;vs.grossebersdorf@noeschule.at;02245/3511;16.4712011;48.3626846;1;NOE;0
8;VS Groß-Engersdorf;316161;Bahngasse 14;2212;Groß-Engersdorf;Österreich; ;vs.grossengersdorf@noeschule.at;02245/88180;16.5689084;48.3557347;1;NOE;0
8;VS Großgöttfritz;325171;Nr. 60;3913;Großgöttfritz;Österreich;http://www.vs.grossgoettfritz.at/;vs.grossgoettfritz@noeschule.at;02875/8361;15.1889359;48.5397144;1;NOE;0
8;VS Großharras;316171;Nr. 52;2034;Großharras;Österreich;http://www.vsgrossharras.ac.at;vs.grossharras@noeschule.at;02526/7364;16.2445827;48.6600454;1;NOE;0
8;VS Großkrut;316181;Schulstraße 5;2143;Großkrut;Österreich;http://www.grosskrut.at/;vs.grosskrut@noeschule.at;02556/7264;16.7219776;48.6427753;1;NOE;0
8;VS Großmugl;312041;Kirchenplatz 135;2002;Großmugl;Österreich;http://vsgrossmugl.jimdo.com/;vs.grossmugl@noeschule.at;02268/6648;16.2309736;48.4991195;1;NOE;0
8;VS Großrußbach;312051;Schlossbergstraße 9;2114;Großrußbach;Österreich;http://www.vsgrossrussbach.ac.at/;vs.grossrussbach@noeschule.at;02263/6732;16.4207441;48.4753174;1;NOE;0
8;VS Großweikersdorf;321121;Dr. Johann Baumgartner-Straße 1;3701;Großweikersdorf;Österreich;http://www.vsgrossweikersdorf.ac.at;vs.grossweikersdorf@noeschule.at;02955/70266;15.9867019;48.4742996;1;NOE;0
8;VS Grünbach am Schneeberg;318081;Schulgasse 12;2733;Grünbach am Schneeberg;Österreich;http://volksschule.gruenbach.com/;vs.gruenbach-schneeberg@noeschule.at;02637/2269-10;15.9846788;47.7978233;1;NOE;0
8;VS Gumpoldskirchen;317071;Schulgasse 21;2352;Gumpoldskirchen;Österreich;http://www.vsgumpoldskirchen.ac.at;vs.gumpoldskirchen@noeschule.at;02252/62 9 75;16.2807077;48.0459101;1;NOE;0
8;VS Guntersdorf;310121;Schüttkastenweg 1;2042;Guntersdorf;Österreich;http://www.guntersdorf.at/;vs.guntersdorf@noeschule.at;0676/846422477;16.0460649;48.6474784;1;NOE;0
8;VS Guntramsdorf, Dr. Karl Renner-Straße;317091;Dr. Karl Renner-Straße 27;2353;Guntramsdorf;Österreich;http://www.vsguntramsdorf-rennerstr.ac.at/;vs.guntramsdorf-rennerstrasse@noeschule.at;02236/473 50;16.3212083;48.0628489;1;NOE;0
8;VS Gutenbrunn;325201;Jägerzeile 120;3665;Gutenbrunn;Österreich;http://nmsmartinsberg.jimdo.com/vs-gutenbrunn/informationen/;vs.gutenbrunn@noeschule.at;02874/7390;15.1195572;48.3666827;1;NOE;0
8;VS Gutenstein;323111;Markt 94;2770;Gutenstein;Österreich;http://www.vsgutenstein.ac.at;vs.gutenstein@noeschule.at;02634/7265;15.8868056;47.8751786;1;NOE;0
8;VS Haag;305431;Wiener Straße 2;3350;Haag;Österreich;http://www.vshaag.ac.at;vs.haag@noeschule.at;07434/43959;14.5679492;48.1110935;1;NOE;0
8;VS Hadersdorf - Kammern;313221;Landsknechtplatz 2;3493;Hadersdorf am Kamp;Österreich;http://www.hadersdorf-kammern.at/;vs.hadersdorf-kammern@noeschule.at;02735/5749-20;15.7192645;48.4579959;1;NOE;0
8;VS Hadres;310131;Nr. 2;2061;Hadres;Österreich;http://vshadres.ac.at/;vs.hadres@noeschule.at;02943/2479;16.1344257;48.7110366;1;NOE;0
8;VS Hafnerbach;319151;Museumstraße 43;3385;Hafnerbach;Österreich;http://www.hafnerbach.gv.at/;vs.hafnerbach@noeschule.at;02749/2212;15.4861643;48.2165328;1;NOE;0
8;VS Hagenbrunn;312061;Salzstraße 12;2102;Hagenbrunn;Österreich;http://www.vshagenbrunn.ac.at;vs.hagenbrunn@noeschule.at;02262/67 27 71;16.4089867;48.3339093;1;NOE;0
8;VS Haidershofen, Vestenthal;305171;Vestenthal 35;4431;Haidershofen;Österreich;http://www.vsvestenthal.ac.at;vs.haidershofen-vestenthal@noeschule.at;07434/42816;14.516629;48.0770895;1;NOE;0
8;VS Haidershofen;305161;Nr. 5;4431;Haidershofen;Österreich;http://www.vshaidershofen.ac.at;vs.haidershofen@noeschule.at;07252/37831;14.4589267;48.0765871;1;NOE;0
8;VS Hainburg an der Donau;307081;Alte Poststraße 24;2410;Hainburg an der Donau;Österreich;http://www.volksschule-hainburg.at/;vs.hainburg@noeschule.at;02165/62547;16.942255;48.1463033;1;NOE;0
8;VS Hainfeld;314041;Kirchengasse 10;3170;Hainfeld;Österreich;http://www.vshainfeld.ac.at;vs.hainfeld@noeschule.at;02764/2353 1;15.769657;48.0350292;1;NOE;0
8;VS Grafenegg, Haitzendorf;313231;Haitzendorf, Kirchenplatz 11;3485;Grafenegg;Österreich;http://vs-haitzendorf.schulweb.at/;vs.haitzendorf@noeschule.at;02735/5214;15.7398595;48.4236273;1;NOE;0
8;VS Hardegg;310261;Nr. 84;2083;Pleissing;Österreich;http://www.hardegg.gv.at/;vs.hardegg-pleissing@noeschule.at;02948/8450-33;15.865717;48.646129;1;NOE;0
8;VS Haringsee;308131;Hauptstraße 3;2286;Haringsee;Österreich;http://www.vsharingsee.ac.at/;vs.haringsee@noeschule.at;02214/84130;16.785028;48.1934073;1;NOE;0
8;VS Harmannsdorf;312071;Bahnstraße 1;2111;Harmannsdorf;Österreich;http://www.asn-noe.ac.at/schulen/vsharmannsdorf/;vs.harmannsdorf@noeschule.at;02264/6424;16.3751636;48.3909496;1;NOE;0
8;VS Haslau - Maria Ellend;307101;Bahnstraße 8;2402;Haslau;Österreich;http://www.vshaslau-mariaellend.ac.at;vs.haslau-maria-ellend@noeschule.at;02232/80220;16.7138278;48.1151477;1;NOE;0
8;VS Haugschlag;309181;Nr. 39;3874;Haugschlag;Österreich; ;vs.haugschlag@noeschule.at;02865/8202;15.0596773;48.9987098;1;NOE;0
8;VS Haugsdorf;310141;Auggenthal 156;2054;Haugsdorf;Österreich;http://www.vshaugsdorf.ac.at;vs.haugsdorf@noeschule.at;02944/2257;16.068861;48.7063452;1;NOE;0
8;VS Haunoldstein;319161;Schulstraße 1;3384;Groß Sierning;Österreich;http://www.haunoldstein.at/;vs.haunoldstein@noeschule.at;02749/2677;15.4600774;48.194475;1;NOE;0
8;VS Hausbrunn;316221;Hauptstraße 22;2145;Hausbrunn;Österreich; ;vs.hausbrunn@noeschule.at;02533/801690;16.8278608;48.6288098;1;NOE;0
8;VS Hauskirchen;308151;Schulgasse 106;2184;Hauskirchen;Österreich;http://www.hauskirchen.gv.at/;vs.hauskirchen@noeschule.at;02533/82 11;16.7610962;48.612102;1;NOE;0
8;VS Hausleiten;312081;Schulgasse 2;3464;Hausleiten;Österreich;http://www.vshausleiten.ac.at;vs.hausleiten@noeschule.at;02265/7402-11;16.0937119;48.3969459;1;NOE;0
